Sample,True_Comp,1,2,3,4,5
TROND,70.87,56.809384777804418,72.014044323427299,78.519749534712673,73.522998555186618,73.054843687755294
TROND,70.87,55.449621356155205,69.355682972594508,73.435200103520287,68.253849197190235,68.04675586839592
TROND,70.87,57.64308176054147,69.368743425222263,75.267055400126281,72.242396982082454,72.271202136200287
ULTRAMAFIC,45.75,47.069417066437211,37.435912225239235,42.95636079812575,43.906436110936873,44.808157469340927
ULTRAMAFIC,45.75,43.945866325948998,36.033306855849062,42.678737761380681,44.267327427586025,45.136959684260987
ULTRAMAFIC,45.75,50.917846974702194,39.619856025025996,43.631581470034902,43.294245526867108,43.789209304033577
ULTRAMAFIC,45.75,40.854273898688014,33.736493064469855,41.728656172001557,43.712720734434072,45.20468447158332
ULTRAMAFIC,45.75,44.408692519292842,35.456125786984295,44.066180908301035,45.631064860554687,46.702432646959494
UMPH,62.19,58.252665301378038,65.6154338583016,62.216809818075397,61.287446138615444,62.158351056650908
UMPH,62.19,61.108479886971196,65.241270705896,53.014325670331381,50.42673690147204,49.839711790694373
UMPH,62.19,58.117482041195387,66.950568233559281,63.763424082799816,62.088092294443634,62.699481411750057
UMPH,62.19,57.442386905675548,66.052804361341714,62.570621632899865,62.564745341271731,63.128126562902374
UMPH,62.19,59.164679557617113,65.862419705917745,56.565127932164017,55.827499404605454,55.515685665918078
VH1,73.61,67.335487874196119,71.645294143578383,72.02651256719335,72.976920203502516,73.034614332985797
VH1,73.61,66.226586591036053,61.045863053271326,57.143030313222297,60.934867741050553,60.803391959187124
